"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024","FullName"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","HB",NA,5.1,"8.3",0,13.4,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",35,5.3,"8.833",0,14.133,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PB",NA,5.3,"8.5",0,13.8,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","PH",5,6.9,"7.4",0,14.3,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",1,6.8,"8.466",0,15.266,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PH",NA,6.9,"8.366",0,15.266,"8 Oct 2023",2023-10-08,293,"Max Whitlock"
"Whitlock","Max","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","HB",5,5.1,"8.45",0,13.55,"26 Mar 2023",2023-03-26,489,"Max Whitlock"
"Whitlock","Max","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PB",3,5.3,"8.7",0,14,"26 Mar 2023",2023-03-26,489,"Max Whitlock"
"Whitlock","Max","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PH",1,6.7,"8.4",0,15.1,"26 Mar 2023",2023-03-26,489,"Max Whitlock"
"Xiao","Ruoteng","m","CHN","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",22,6,"6.766",0,12.766,"4 Mar 2023",2023-03-04,511,"Ruoteng Xiao"
"Xiao","Ruoteng","m","CHN","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","HB",21,5.9,"6.266",0,12.166,"4 Mar 2023",2023-03-04,511,"Ruoteng Xiao"
"Xiao","Ruoteng","m","CHN","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","FX",19,5.7,"7.566",0,13.266,"29 Sep 2023",2023-09-29,302,"Ruoteng Xiao"
"Xiao","Ruoteng","m","CHN","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","final","Hangzhou, China","PH",7,5.5,"7.1",0,12.6,"29 Sep 2023",2023-09-29,302,"Ruoteng Xiao"
"Xiao","Ruoteng","m","CHN","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","PH",5,5.8,"8.666",0,14.466,"29 Sep 2023",2023-09-29,302,"Ruoteng Xiao"
"Xiao","Ruoteng","m","CHN","24-29 Sep 2023","HANGZHOU 2022 19th Asian Games","qual","Hangzhou, China","HB",3,5.7,"8.566",0,14.266,"29 Sep 2023",2023-09-29,302,"Ruoteng Xiao"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",37,5.4,"7.066",0,12.466,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",54,5.1,"7.533",0,12.633,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",7,5.4,"7.566",0.3,12.666,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",7,5.4,"8.966",0,14.366,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",4,5.4,"8.966",0,14.366,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",7,5,"9.033",0,14.033,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",4,5,"9.133",0,14.133,"6 Nov 2022",2022-11-06,629,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",13,5.6,"6.833",0,12.433,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","FX",5,5.5,"7.6",0,13.1,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",6,5.3,"7.867",0,13.167,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","UB",13,5,"7.5",0,12.5,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT",1,5.4,"8.9",0,14.3,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT",1,5.4,"8.633",0,14.033,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT",1,5,"8.867",0,13.867,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT",1,5,"8.867",0,13.867,"18 June 2022",2022-06-18,770,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","BB",8,5.6,"7.166",0,12.766,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","FX",6,5,"8.033",0,13.033,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","VT",1,5.4,"9.033",0,14.433,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","VT",1,5.4,"8.5",0,13.9,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","VT",1,5,"9.2",0,14.2,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","VT",1,4.2,"9.266",0,13.466,"18 June 2023",2023-06-18,405,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",28,5.6,"7.466",0,13.066,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",49,5.4,"7.6",0.3,12.7,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","VT",3,5.4,"9.2",0,14.6,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",3,5.4,"9.333",0,14.733,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","VT",3,5,"9.233",0,14.233,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yeo","Seojeong","w","KOR","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",3,5,"9.3",0,14.3,"8 Oct 2023",2023-10-08,293,"Seojeong Yeo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","FX",1,6.3,"8.633",0,14.933,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",1,6.3,"8.5",0,14.8,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",19,5.4,"7.3",0,12.7,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",7,6.3,"8.067",0,14.367,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","PB",1,6.3,"8.867",0,15.167,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",20,4.8,"8.133",0,12.933,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",6,5.7,"8.4",0,14.1,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","SR",4,5.7,"8.3",0,14,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT",1,5.6,"9.367",0,14.967,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT",1,5.6,"9.267",0,14.867,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT",1,5.6,"9.367",0,14.967,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT",1,5.6,"9.2",0,14.8,"18 June 2022",2022-06-18,770,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","FX",1,6.3,"9",0,15.3,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","FX",1,6.3,"8.666",0,14.966,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","HB",3,5.4,"8.633",0,14.033,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","HB",9,5.4,"8.066",0,13.466,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PB",1,6.3,"8.766",0,15.066,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","PB",1,6.3,"8.966",0,15.266,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PH",16,5.1,"8.166",0,13.266,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","SR",4,5.7,"8.333",0,14.033,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","SR",2,5.7,"8.6",0,14.3,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","VT",1,5.6,"9.266",0,14.866,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","VT",1,5.6,"8.366",0,13.966,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","VT",1,5.6,"9.2",0,14.8,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","final","Singapore","VT",1,5.6,"9.033",0,14.633,"18 June 2023",2023-06-18,405,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",1,6.4,"8.766",0,15.166,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",7,6.2,"7.1",0,13.3,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",1,6.4,"8.866",0,15.266,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","HB",22,5,"6.9",0,11.9,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",31,5,"8.533",0,13.533,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PB",1,6.3,"8.866",0,15.166,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PB",3,6.3,"9.066",0,15.366,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",4,6.3,"9",0,15.3,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PH",19,5,"6.9",0,11.9,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",102,5.1,"6.666",0,11.766,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","SR",6,6,"7.8",0,13.8,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",10,6,"8.066",0,14.066,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",15,6,"8.166",0,14.166,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",2,6,"9.1",0.1,15,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",3,6,"8.833",0.1,14.733,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",2,6,"8.833",0.1,14.733,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",2,5.6,"9.3",0,14.9,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",2,5.6,"9.366",0,14.966,"6 Nov 2022",2022-11-06,629,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","FX",4,6.3,"8.2",0,14.5,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",3,6.3,"8.4",0.1,14.6,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",22,5.4,"8.3",0,13.7,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",11,6.2,"8.466",0,14.666,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",51,5.1,"8.133",0,13.233,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","SR",132,4.7,"6.866",0,11.566,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",30,4.8,"8.733",0,13.533,"8 Oct 2023",2023-10-08,293,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",21,6.3,"7.1",0.3,13.1,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","PB",1,6.5,"8.9",0,15.4,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",2,6.5,"8.833",0,15.333,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","SR",7,5.7,"8.466",0,14.166,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","SR",5,5.7,"8.466",0,14.166,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT",1,5.6,"9.433",0,15.033,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",2,5.6,"9.4",0,15,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT",1,5.6,"9.233",0,14.833,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",2,5.6,"9.233",0,14.833,"12 Mar 2023",2023-03-12,503,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",20,6.4,"7",0,13.4,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","final","Cottbus, Germany","PB",3,6.5,"8.666",0,15.166,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PB",1,6.5,"8.433",0,14.933,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","SR",13,5.7,"8.133",0,13.833,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",12,5.6,"8.3",0,13.9,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",12,5.6,"8.766",0.1,14.266,"26 Feb 2023",2023-02-26,517,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","FX",1,6.5,"8.333",0,14.833,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",2,6.5,"8",0,14.5,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","PB",2,6.2,"8.733",0,14.933,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PB",1,6.3,"8.633",0,14.933,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","SR",11,5.7,"8.466",0,14.166,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
"Yulo","Carlos","m","PHI","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","VT",3,5.6,"9.366",0,14.966,"4 Mar 2023",2023-03-04,511,"Carlos Yulo"
